Version,country,ISO3,region,year,month,total_count,country,region,road_id,stableid,month,year,featureid,traffic_dir,val_dir,line_dir,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,wd_8,wd_9,wd_10,wd_11,wd_12,wd_13,wd_14,wd_15,wd_16,wd_17,wd_18,wd_19,wd_20,wd_21,wd_22,wd_23,wd_24,we_1,we_2,we_3,we_4,we_5,we_6,we_7,we_8,we_9,we_10,we_11,we_12,we_13,we_14,we_15,we_16,we_17,we_18,we_19,we_20,we_21,we_22,we_23,we_24
2019.12,Canada,CAN,Newfoundland and Labrador,2019,7,81201,100,100,77,100,100,100,100,54,100,100,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
2019.12,Canada,CAN,British Columbia,2019,7,671273,100,100,70,100,100,100,100,50,100,100,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2019.12,Canada,CAN,Northwest Territories,2019,7,8843,100,100,56,100,100,100,100,34,100,100,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
2019.12,Canada,CAN,Saskatchewan,2019,5,372899,100,100,57,100,100,100,100,21,100,100,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2019.12,Canada,CAN,Ontario,2019,0,2076085,100,100,73,100,100,100,100,80,100,100,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
2019.12,Canada,CAN,New Brunswick,2019,11,305634,100,100,44,100,100,100,100,20,100,100,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2019.12,Canada,CAN,Alberta,2019,10,722126,100,100,76,100,100,100,100,46,100,100,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
2019.12,Canada,CAN,Northwest Territories,2019,0,9590,100,100,58,100,100,100,100,51,100,100,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
2019.12,Canada,CAN,Prince Edward Island,2019,3,30588,100,100,94,100,100,100,100,47,100,100,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
2019.12,Canada,CAN,Nova Scotia,2019,4,193085,100,100,79,100,100,100,100,43,100,100,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2019.12,Canada,CAN,Manitoba,2019,12,183853,100,100,72,100,100,100,100,38,100,100,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
2019.12,Canada,CAN,Yukon,2019,1,8903,100,100,75,100,100,100,100,18,100,100,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2019.12,Canada,CAN,Prince Edward Island,2019,8,33367,100,100,94,100,100,100,100,59,100,100,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
2019.12,Canada,CAN,Québec,2019,3,1181237,100,100,65,100,100,100,100,42,100,100,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2019.12,Canada,CAN,Québec,2019,12,1178650,100,100,65,100,100,100,100,42,100,100,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2019.12,Canada,CAN,Saskatchewan,2019,9,371539,100,100,56,100,100,100,100,20,100,100,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2019.12,Canada,CAN,Manitoba,2019,3,187332,100,100,72,100,100,100,100,41,100,100,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
2019.12,Canada,CAN,Saskatchewan,2019,0,415224,100,100,60,100,100,100,100,42,100,100,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2019.12,Canada,CAN,Prince Edward Island,2019,0,40144,100,100,94,100,100,100,100,82,100,100,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
2019.12,Canada,CAN,Northwest Territories,2019,10,7977,100,100,52,100,100,100,100,15,100,100,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
2019.12,Canada,CAN,Prince Edward Island,2019,6,33291,100,100,94,100,100,100,100,60,100,100,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
2019.12,Canada,CAN,New Brunswick,2019,8,315278,100,100,46,100,100,100,100,26,100,100,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2019.12,Canada,CAN,Northwest Territories,2019,5,8283,100,100,54,100,100,100,100,24,100,100,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
2019.12,Canada,CAN,Newfoundland and Labrador,2019,0,91912,100,100,78,100,100,100,100,71,100,100,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
2019.12,Canada,CAN,New Brunswick,2019,3,310421,100,100,45,100,100,100,100,23,100,100,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
2019.12,Canada,CAN,Ontario,2019,9,1761517,100,100,72,100,100,100,100,60,100,100,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
2019.12,Canada,CAN,Nova Scotia,2019,11,188831,100,100,78,100,100,100,100,40,100,100,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
2019.12,Canada,CAN,British Columbia,2019,0,767725,100,100,72,100,100,100,100,68,100,100,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
2019.12,Canada,CAN,Newfoundland and Labrador,2019,6,78345,100,100,76,100,100,100,100,49,100,100,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
2019.12,Canada,CAN,Ontario,2019,6,1754067,100,100,73,100,100,100,100,58,100,100,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
2019.12,Canada,CAN,Yukon,2019,4,9203,100,100,76,100,100,100,100,31,100,100,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2019.12,Canada,CAN,Alberta,2019,3,717102,100,100,77,100,100,100,100,43,100,100,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2019.12,Canada,CAN,New Brunswick,2019,5,313562,100,100,46,100,100,100,100,25,100,100,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2019.12,Canada,CAN,British Columbia,2019,6,668402,100,100,70,100,100,100,100,49,100,100,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
2019.12,Canada,CAN,Alberta,2019,12,709476,100,100,76,100,100,100,100,43,100,100,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2019.12,Canada,CAN,Nunavut,2019,6,5027,100,100,23,100,100,100,100,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.12,Canada,CAN,Northwest Territories,2019,3,8315,100,100,54,100,100,100,100,26,100,100,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2019.12,Canada,CAN,Nova Scotia,2019,5,195268,100,100,79,100,100,100,100,46,100,100,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
2019.12,Canada,CAN,New Brunswick,2019,7,316139,100,100,46,100,100,100,100,27,100,100,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
2019.12,Canada,CAN,Newfoundland and Labrador,2019,11,73228,100,100,75,100,100,100,100,37,100,100,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
2019.12,Canada,CAN,British Columbia,2019,11,651955,100,100,70,100,100,100,100,45,100,100,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2019.12,Canada,CAN,Manitoba,2019,9,187303,100,100,72,100,100,100,100,42,100,100,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2019.12,Canada,CAN,Québec,2019,9,1200529,100,100,66,100,100,100,100,45,100,100,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2019.12,Canada,CAN,Prince Edward Island,2019,2,30548,100,100,94,100,100,100,100,48,100,100,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
2019.12,Canada,CAN,Ontario,2019,3,1731837,100,100,72,100,100,100,100,56,100,100,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
2019.12,Canada,CAN,British Columbia,2019,8,667919,100,100,70,100,100,100,100,49,100,100,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
2019.12,Canada,CAN,Ontario,2019,12,1736315,100,100,72,100,100,100,100,58,100,100,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
2019.12,Canada,CAN,Manitoba,2019,2,186694,100,100,72,100,100,100,100,41,100,100,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
2019.12,Canada,CAN,Newfoundland and Labrador,2019,2,73004,100,100,75,100,100,100,100,36,100,100,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
2019.12,Canada,CAN,British Columbia,2019,2,648310,100,100,69,100,100,100,100,44,100,100,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
2019.12,Canada,CAN,Manitoba,2019,0,220913,100,100,74,100,100,100,100,67,100,100,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
2019.12,Canada,CAN,Manitoba,2019,4,187511,100,100,72,100,100,100,100,42,100,100,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2019.12,Canada,CAN,Nova Scotia,2019,8,199877,100,100,79,100,100,100,100,48,100,100,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
2019.12,Canada,CAN,Nunavut,2019,4,5027,100,100,23,100,100,100,100,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.12,Canada,CAN,British Columbia,2019,4,660522,100,100,70,100,100,100,100,47,100,100,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
2019.12,Canada,CAN,Northwest Territories,2019,11,7929,100,100,52,100,100,100,100,17,100,100,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2019.12,Canada,CAN,Alberta,2019,8,713715,100,100,76,100,100,100,100,43,100,100,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2019.12,Canada,CAN,Yukon,2019,6,10842,100,100,79,100,100,100,100,53,100,100,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
2019.12,Canada,CAN,Yukon,2019,11,8954,100,100,76,100,100,100,100,21,100,100,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
2019.12,Canada,CAN,Northwest Territories,2019,12,8016,100,100,53,100,100,100,100,17,100,100,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2019.12,Canada,CAN,New Brunswick,2019,10,313495,100,100,46,100,100,100,100,25,100,100,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
2019.12,Canada,CAN,Québec,2019,2,1174817,100,100,65,100,100,100,100,41,100,100,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
2019.12,Canada,CAN,New Brunswick,2019,0,347462,100,100,50,100,100,100,100,42,100,100,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
2019.12,Canada,CAN,Yukon,2019,8,11127,100,100,79,100,100,100,100,55,100,100,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
2019.12,Canada,CAN,Newfoundland and Labrador,2019,3,72998,100,100,75,100,100,100,100,37,100,100,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
2019.12,Canada,CAN,British Columbia,2019,12,648525,100,100,69,100,100,100,100,44,100,100,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
2019.12,Canada,CAN,British Columbia,2019,3,654657,100,100,70,100,100,100,100,45,100,100,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
2019.12,Canada,CAN,Yukon,2019,3,9104,100,100,76,100,100,100,100,27,100,100,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
2019.12,Canada,CAN,Nunavut,2019,8,5027,100,100,23,100,100,100,100,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.12,Canada,CAN,Newfoundland and Labrador,2019,12,71608,100,100,75,100,100,100,100,33,100,100,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
2019.12,Canada,CAN,Alberta,2019,4,720295,100,100,77,100,100,100,100,44,100,100,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
2019.12,Canada,CAN,Newfoundland and Labrador,2019,8,80244,100,100,77,100,100,100,100,53,100,100,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
2019.12,Canada,CAN,New Brunswick,2019,1,309513,100,100,45,100,100,100,100,22,100,100,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2019.12,Canada,CAN,Nunavut,2019,11,5027,100,100,23,100,100,100,100,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.12,Canada,CAN,Québec,2019,4,1194214,100,100,65,100,100,100,100,44,100,100,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
2019.12,Canada,CAN,Saskatchewan,2019,7,376321,100,100,57,100,100,100,100,22,100,100,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2019.12,Canada,CAN,Prince Edward Island,2019,5,31687,100,100,94,100,100,100,100,54,100,100,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
2019.12,Canada,CAN,Northwest Territories,2019,6,8758,100,100,56,100,100,100,100,32,100,100,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
2019.12,Canada,CAN,Ontario,2019,8,1769815,100,100,72,100,100,100,100,60,100,100,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
2019.12,Canada,CAN,New Brunswick,2019,9,311554,100,100,45,100,100,100,100,24,100,100,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
2019.12,United States of America,USA,Georgia,2019,5,2211801,100,100,79,100,100,100,100,62,100,100,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
2019.12,United States of America,USA,New Hampshire,2019,4,312454,100,100,84,100,100,100,100,59,100,100,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
2019.12,United States of America,USA,New York,2019,5,2494038,100,100,77,100,100,100,100,69,100,100,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
2019.12,United States of America,USA,Puerto Rico,2019,9,311073,100,100,68,100,100,100,100,28,100,100,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
2019.12,United States of America,USA,Pennsylvania,2019,7,2442721,100,100,84,100,100,100,100,63,100,100,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
2019.12,United States of America,USA,Pennsylvania,2019,10,2435178,100,100,84,100,100,100,100,63,100,100,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
2019.12,United States of America,USA,Hawaii,2019,12,140090,100,100,76,100,100,100,100,62,100,100,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
2019.12,United States of America,USA,Texas,2019,2,6175553,100,100,69,100,100,100,100,49,100,100,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
2019.12,United States of America,USA,Rhode Island,2019,2,176894,100,100,80,100,100,100,100,62,100,100,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
2019.12,United States of America,USA,Massachusetts,2019,8,1150965,100,100,79,100,100,100,100,71,100,100,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
2019.12,United States of America,USA,Oregon,2019,9,1098776,100,100,70,100,100,100,100,43,100,100,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
2019.12,United States of America,USA,Maryland,2019,11,1076623,100,100,75,100,100,100,100,70,100,100,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
2019.12,United States of America,USA,North Carolina,2019,9,2179246,100,100,85,100,100,100,100,56,100,100,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
2019.12,United States of America,USA,Oregon,2019,0,1269348,100,100,72,100,100,100,100,64,100,100,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
2019.12,United States of America,USA,North Carolina,2019,0,2634707,100,100,84,100,100,100,100,81,100,100,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
2019.12,United States of America,USA,Washington,2019,2,1385860,100,100,77,100,100,100,100,47,100,100,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
